datetime,dato1,dato2,dato3,dato4,dato5,dato6,dato7,dato8,dato9,dato10,dato11,dato12,dato13,dato14,dato15,dato16,dato17,dato18,dato19,dato20,dato21,dato22,dato23,dato24,dato25,dato26,dato27,dato28,dato29,dato30,dato31,dato32,dato33,dato34,dato35,dato36,dato37,dato38,dato39,dato40,dato41,dato42,dato43,dato44,dato45,dato46,dato47,dato48,dato49,dato50,texto1,texto2,texto3,texto4,texto5,texto6,texto7,texto8,texto9,texto10
2025-03-06 18:49:02.232293,13.924853174680951,73.31794958333742,97.4137125173948,71.33882926198012,54.53415789744584,54.75990122243505,53.176248570211456,87.98742825119153,80.21372312445845,63.05074264605659,52.554347374824275,91.48163796874057,99.27602009631133,15.534503153860268,21.65748242130445,6.597218380413727,52.952234827863755,70.35265477373412,88.46632726444462,63.481546968502066,86.96041606014103,44.09502164531958,84.84763610330035,91.29612136994916,59.9964288650645,59.86053237907275,49.5060431079268,42.01072930124481,79.10879426328495,81.21168043047669,42.720693346650215,0.08838814581421106,94.32769460630247,12.97231929410837,90.48837017444983,81.68279388432641,33.82519711402422,21.023889525536653,8.495581906259787,94.1740161285089,40.31053230237861,55.13817487572449,33.569589039929404,49.32081182989604,96.73797282463092,70.9285421518451,87.07450369332423,35.85970516384057,28.93763653004633,24.76214641583885,Texto_35,Texto_13,Texto_42,Texto_8,Texto_35,Texto_57,Texto_13,Texto_19,Texto_25,Texto_48
2025-03-13 18:49:02.232293,5.073795308490137,50.348446421684876,60.948990354696086,92.33618799699471,6.7891481282749915,33.79209469798843,85.37644841899822,92.34819735389452,55.19704767617954,14.08046049978794,33.712109791140946,93.94785742671279,17.111989161214336,8.47964987192642,10.749697505910849,44.79168897596958,10.362779838360225,85.60360899528384,83.94996432476086,60.73952304106529,27.26913029066782,50.19975029945017,10.458046220810813,66.25935888700657,47.970046674402646,16.960101541250605,36.670468290787205,1.8647941421889636,84.4153947019537,93.3941161202722,31.08275411976642,89.29161153842358,54.27575450388726,44.95129616257141,57.27428573718605,74.49886835296435,11.613454825273251,74.48488865603628,64.09664476435977,86.30339576664538,38.3038133076372,63.95703496435187,66.58830226829747,36.552093216822776,70.36104090958082,98.11571177280356,83.91888650255878,69.62060932028567,96.63975617952846,74.57986847629545,Texto_25,Texto_48,Texto_7,Texto_42,Texto_7,Texto_27,Texto_14,Texto_31,Texto_70,Texto_87
2025-03-18 18:49:02.232293,51.52961836567728,26.046996893363396,78.97611663433595,13.40964569555403,31.925976341326244,61.89775317457307,8.76295888531411,55.7803057452545,71.24788144679732,93.87427002458156,20.854155293213296,55.24163555976315,90.24778761842882,90.60859726464261,47.1180478875056,95.01928544145275,6.26535195114537,35.8308174799843,20.86768388968595,33.21965943721955,31.9995510711371,74.38872257892598,44.89741553371361,23.204073785159796,69.9371374842216,85.44103316847074,93.54076804075842,17.894565256193108,87.19134899574235,17.010828289372537,31.35594599340511,18.02556000924953,20.196530857272755,56.66837554994514,75.18404585983915,46.87331539128794,94.80270168699751,5.059443380850759,4.529271368120358,15.87562560296133,4.3499740194586245,57.170485851790595,56.84554731817405,95.54172459633992,46.84968689095296,28.894784720358924,80.80695841599879,91.21555383230329,92.78291122952477,34.022123633988066,Texto_91,Texto_81,Texto_40,Texto_32,Texto_77,Texto_22,Texto_30,Texto_27,Texto_43,Texto_74
2025-03-06 18:49:02.232293,47.676038181978576,19.07219609107118,72.05571548752296,8.55667352155194,10.10995165631453,17.30611000024015,15.360392763111108,24.51432855043879,37.38964969939171,90.9998151681113,42.95297082363982,49.667896113155585,28.28976825224928,0.8631181780357489,6.672748519998006,22.467989979654966,28.112236731347917,12.0770832769861,60.653140177600385,75.45481774899122,59.13875951268094,29.036573102757334,30.00468600882821,72.30858315948339,36.20931261167025,78.92087277086863,31.91456520533411,16.878573092524462,53.12362978388593,41.80892165344526,9.98897795888083,87.80630380195757,43.15483655028957,30.803772831728505,28.39672323733665,2.4141766719252056,8.062852421560363,72.35600764733819,85.30326249266265,66.68194518903667,13.234135852741769,77.30776010755211,53.79454295095071,55.39213157369242,85.17727646100734,4.989064100315598,49.4332523505624,96.66312163410547,78.33800038234078,32.70324531491422,Texto_2,Texto_20,Texto_93,Texto_26,Texto_58,Texto_47,Texto_32,Texto_77,Texto_80,Texto_42
2025-03-03 18:49:02.232293,13.62338517161188,95.19363266639812,77.80087687568464,42.56733178236951,9.510123018560712,71.4677642601759,62.19657813014088,14.743605887092626,49.816852280354496,19.277736480655662,69.79447008001588,87.12166477863508,6.440342389501685,55.90928781321325,65.36923193847451,5.4094893210845925,58.520958742575516,89.01878779656593,81.27457276559382,73.15116040868782,20.89521602241693,8.740917788802605,48.78946749713886,38.345667433891464,80.25276502332174,86.135526429494,17.358510505917067,21.578426960415864,78.07289897638121,90.1993550009069,25.777975063950343,43.60768030460671,19.8716342246236,68.39403700553817,10.902162869688103,4.9094450923565685,79.51880373823695,37.17529506458648,15.269521486303706,68.02031788101506,31.05129487077849,0.014813906394572918,17.139679192053016,34.288203325983936,93.43166057441536,65.2157287896964,36.811507314145494,91.99749967793383,4.80053819276578,13.722172957578238,Texto_81,Texto_19,Texto_68,Texto_21,Texto_66,Texto_84,Texto_100,Texto_55,Texto_84,Texto_93
2025-02-18 18:49:02.233278,0.6930770593777669,33.13463216348117,64.71364884424392,48.137127796979854,22.92732996861909,31.134794554365975,17.30749032484039,12.885040141574244,37.7167422117194,61.414397602180756,34.60837457754994,4.745375616249903,75.75992330700888,74.09471516261992,44.3744552053531,40.89371176619538,44.790295442305585,65.170659012064,67.25887804550933,77.21686247951418,94.11033280734321,50.13536358953784,21.52237615260182,31.235271933593577,0.9166232804152852,0.9704375349454453,40.36075128930441,12.988967857138567,41.257129880401,16.79419764628224,19.421683255180653,3.9257302383921666,56.70626817234582,22.51808451544668,29.68830780535582,38.71961447862072,11.366781370040046,12.89880267121475,31.918176976455335,75.31904472875097,44.50721744536327,83.58727088710359,9.5797372152564,91.70913061356059,93.12472601502509,53.7154913549379,18.308940105119632,34.82460934448518,66.60176562645445,52.42866110492991,Texto_31,Texto_46,Texto_70,Texto_69,Texto_40,Texto_82,Texto_80,Texto_33,Texto_74,Texto_94
2025-02-21 18:49:02.233278,79.38463705798667,0.9699145802007592,12.564603627371241,43.56003871859596,24.739299128706726,24.375998078950555,35.577613228476125,99.9211716181238,62.34598266706429,33.37645450885704,48.27010592253941,58.95991072655921,42.58758417931053,58.3853227196762,14.903508582750502,53.93806654664607,84.22381869138465,34.633715765191674,74.50927359341442,49.333361061112534,92.81478415163733,28.63852469230862,97.93168417071112,46.99480451218605,34.85189496025735,72.3933623377476,81.97229554286636,18.747825685729826,58.668131761645746,90.47774963249292,63.704681411457344,7.35833122595031,58.60317120380948,26.609887847632585,75.44205053450483,57.150473451840476,67.4478729686014,7.469802385312418,66.81375226802179,82.1615915436712,37.40367945002478,11.398979425754142,71.78997609242066,42.39488218959254,68.43879921972893,42.32845641154024,9.547186308742061,37.97068648514043,57.01261839553167,93.36803522089261,Texto_25,Texto_31,Texto_15,Texto_89,Texto_27,Texto_88,Texto_5,Texto_4,Texto_65,Texto_95
2025-03-10 18:49:02.233278,27.246162010719623,91.68540091244861,90.10397787842454,95.3996495535151,15.033647341066402,55.283488331543786,40.32301024531375,38.03711886562501,72.6478031212254,72.68073765260759,76.3754473284082,76.38837043183852,82.40102810424642,9.823336678934403,55.549851224342504,68.33480004563259,32.41061623002567,66.95765716890311,32.94613516282734,0.6901493625615429,76.75725237841846,83.7021935563591,23.693618016110985,73.5203431566051,28.84959576919539,97.16749312925893,19.6025470980284,98.18749799768072,99.68997169919554,81.5722496662051,95.47183400978288,71.80886772615061,66.34365042883566,75.26506954256016,57.251857885550336,58.38980579408975,29.361371093145284,78.81511149371832,76.610846095885,91.29006432673523,47.71055216447281,91.52566572459394,41.13236685476321,15.358754810740717,16.82165714551518,72.01858340282241,4.126023477645379,58.78632558195663,69.86293472353412,45.40742081982946,Texto_82,Texto_54,Texto_21,Texto_42,Texto_98,Texto_22,Texto_71,Texto_1,Texto_49,Texto_19
2025-03-20 18:49:02.233278,28.710643811392444,53.03961959448892,48.09583096764983,45.8076098261563,59.22705933267136,79.42057743330449,79.23153316577269,41.772605662054886,55.63173636784361,19.50893485078894,71.3210216815391,96.24025124033197,96.26264999501272,31.190076031367365,18.868093820779553,4.000190867742037,10.529338419612333,60.195135027250245,15.9388351604406,6.574339833552678,77.83177744208758,76.4501107165462,71.5272072851575,49.44101368485576,65.92839708847168,60.367722090397756,66.73558334240816,53.714042152021115,69.16828109225747,42.86427442355425,27.382924390434482,69.95728203125309,27.201709910895943,38.33804369442093,13.160417443525862,79.36839382145159,51.19260903398333,63.49551551736226,85.7624364707556,63.78887564648219,61.86659789199388,55.121004831815725,48.07733811373025,88.53296681040855,29.61553764685877,80.38311954232786,97.67683010310948,9.039896280972226,60.90052153354223,62.03449262193841,Texto_44,Texto_9,Texto_43,Texto_58,Texto_41,Texto_98,Texto_98,Texto_51,Texto_94,Texto_70
2025-02-26 18:49:02.233278,28.680955577033284,81.14704613687698,83.22774394326645,71.92836639798195,6.736891093213315,94.83483408580774,11.861724402745422,78.12071381245767,45.58380736328572,1.2217807706896289,97.10187379115973,17.138648399694734,29.06488306438678,13.474728866187235,63.55158115408502,1.303137190562742,88.73413222834823,97.74049403032866,63.53133121421486,52.16986046017745,7.2049754441378955,73.13751773841011,35.26635780677869,30.943372567425232,97.26359754420886,22.35789338849521,90.6155909826008,69.1062119664616,4.5227738441454886,36.160160170532244,14.466300750685335,47.96475598963929,66.84686364539213,35.37906669466432,71.33873950797042,62.75595797273077,22.07164797780611,84.95299334820103,26.100985582995317,48.618224183858494,7.435910619672637,89.99998173014706,34.710882204820884,35.664411827090404,38.166427356925034,21.14484417565875,94.74314992509969,96.9371539638591,49.07487648181673,62.60413262981282,Texto_60,Texto_18,Texto_47,Texto_78,Texto_51,Texto_22,Texto_76,Texto_58,Texto_51,Texto_19
2025-02-18 18:49:02.233278,69.48039535289647,36.50084879790272,10.715634848584898,74.4531173600779,17.67932639558534,64.00338943918851,86.05934917296781,68.02060845119425,3.0294846422653565,95.91914893548712,10.083752107086285,8.79424606835737,85.44031659010489,39.36404167484262,64.0323546903358,6.438420408841039,33.07514233976686,67.50520155950149,18.053379982692096,20.01516576145764,56.80054918163577,34.66438372534497,69.86769941354426,74.4396857316414,60.200531202690264,34.98970270895302,72.8806305903634,94.90260110854526,47.07428788735063,83.5129350473967,27.64969395023953,83.32911379303873,6.267906671615542,3.3826028274849707,26.172019161762293,72.92623848569076,36.937017406470375,65.37816665376262,15.451829322749354,25.209553416281626,84.79761871706292,85.08822902234272,65.77656452609524,34.61992444371668,91.96179663588458,68.67580470101129,20.926547640013883,66.55568889655488,28.683478661253424,51.83306672589448,Texto_3,Texto_15,Texto_54,Texto_68,Texto_15,Texto_96,Texto_55,Texto_21,Texto_31,Texto_29
2025-03-02 18:49:02.233278,15.045106157947362,81.00376412095625,81.0388747578742,49.01982962995062,21.935803807874578,79.78394418603038,33.1453244252786,43.373130968093484,16.555023024475645,21.80533998652664,33.474405206659554,96.09615837303251,49.036842154129964,68.76594456455905,97.63143092898339,97.94489283479282,23.691595304981263,60.78878805043658,25.439366394174844,83.91120409065927,93.172056758706,27.07275355701323,18.354066393932754,32.458097559603516,48.48121547048587,81.7997215236219,39.33853007442571,2.797135572883691,3.278914401939237,93.80768184922299,68.78840325678716,65.16803805067846,86.26560411621973,34.20465058141008,25.23245490671152,1.924196063648087,70.02230816304862,8.730589967835002,76.69710337975798,40.37492400604749,38.877929645754186,22.49342948677715,73.50768726146062,77.23526172964851,38.0590128302394,93.07033100567361,28.345544408329225,89.97721380138788,14.03863029878999,40.45053875425606,Texto_46,Texto_91,Texto_17,Texto_4,Texto_37,Texto_47,Texto_55,Texto_72,Texto_1,Texto_88
2025-02-25 18:49:02.233278,22.768293218200174,46.79950989084034,16.73076717789813,98.37638483241396,10.794879281476977,57.17821540696447,29.07015548192513,70.90998771390186,96.15866968033188,56.57865262156285,56.317887052518415,9.05736333705901,66.77850644362834,95.30899632445242,71.48683158165503,15.660117105183435,63.63797158807799,50.54320838892844,28.667849316027983,62.2232494701247,15.513612414214595,77.58294474491103,93.95993675619597,85.45682525066945,12.641987880356098,10.16668615568822,25.665637417153764,74.05301049273524,56.379039699025356,11.701343451494871,89.35800653797725,94.5795153661183,4.300951829738087,41.17761189627925,3.019426855160401,96.8644355722847,35.35911315685729,92.78544500997756,97.84778685047995,67.39369229766312,81.97417834810922,66.20097603803788,80.07930398023942,23.90480998681006,36.55451520168176,93.02964519602992,27.773318159478823,98.87577693703705,76.51051676221185,45.49744948799107,Texto_81,Texto_46,Texto_13,Texto_13,Texto_82,Texto_40,Texto_16,Texto_15,Texto_27,Texto_42
2025-03-06 18:49:02.233278,86.39140893013459,82.84698138575149,19.57438924788647,13.320976959029739,21.986257097942584,81.74457478633606,84.78074641896056,91.35816800501163,89.98211139819739,18.087267627081125,47.935564799922915,86.92961040112301,42.19563530696614,73.71759520726437,42.900140042996114,79.43144351762848,44.0254326901511,51.30485881119422,88.09814253612677,7.370554425913667,56.3841941407614,49.92249324877059,47.04555355431367,33.607558732922485,99.54921465922949,52.150938860482164,53.81926184518965,36.43359575214342,74.49077078837134,95.14985233353899,33.10930286269736,5.2455837393262765,3.46163973984841,0.5413472978809675,12.34420850368756,54.66792672895953,77.5274323599076,57.67459358355097,6.960926739824114,43.936614366304305,81.1458094271561,73.94073028985297,33.362440591498924,11.428006437487992,40.29786678671421,84.50236968141019,5.74140300686704,74.00425405941064,54.42582794077975,18.34218183316856,Texto_52,Texto_46,Texto_92,Texto_71,Texto_62,Texto_83,Texto_13,Texto_27,Texto_52,Texto_52
2025-03-03 18:49:02.233278,64.29613494305103,84.92248829203932,12.992076847400934,74.55471647199627,8.274404986279526,46.513690743897996,30.722911432570797,11.40258476766175,38.93930759885037,12.142191050494844,78.79182791654907,3.684540236001954,68.39070197206158,9.610424103848702,46.920331429861285,89.96268652021793,61.613063499344086,25.853436072645074,1.3615312555108061,72.12207114491783,25.11793052408423,89.40964735527176,32.13821835562231,88.61652537990648,82.13247134260672,63.069684353650146,86.19695055066597,89.193311828106,82.98701763544548,60.58952103971017,69.98630367665761,31.638983749466277,80.86685063096468,22.395971000656722,30.03010980327454,97.44536288499985,75.30579237116636,99.06361152775344,46.906928461950855,35.003769065256066,25.827644236473358,20.621397476005853,95.87352110931772,66.31770514133933,27.14742207664218,94.96778865621053,58.78771063516277,70.47070600729286,75.2646028964406,81.29712973889106,Texto_14,Texto_57,Texto_91,Texto_90,Texto_63,Texto_58,Texto_71,Texto_66,Texto_14,Texto_89
2025-02-24 18:49:02.233278,47.20064052338496,81.59457349983819,53.00362871586485,79.80072020650378,50.52636275789549,41.26068697456703,68.67086541895807,62.654637341282104,75.96623622147577,57.93292212198975,18.342337401242116,82.6209297404288,87.14814764298454,30.44328658737173,36.7049255301914,36.48456332219821,48.00651314843512,14.151518296048494,78.16493253655658,40.74714865992487,39.308724127182025,45.54838357544673,9.859388322218054,33.89568023023005,44.59481562986339,16.519428962718365,2.9436315475037333,44.62389456324603,35.28509926618094,44.20306488684804,83.62769292846451,44.039131169271805,56.683726269913336,17.384173643194977,94.8666757304847,34.84531667308014,60.911921522591825,39.23321819965773,51.304810316878225,75.02747436602766,36.763108174015144,83.8030850439735,2.558922620030857,33.3988539409074,60.087101337680984,62.05534904777775,26.794947767668155,29.522470935294,31.447260918194473,31.718574498506534,Texto_82,Texto_43,Texto_88,Texto_74,Texto_28,Texto_70,Texto_30,Texto_67,Texto_31,Texto_88
2025-02-22 18:49:02.233278,30.06226344332833,61.3383953746525,89.3029802417605,42.67310289713399,92.85922319701847,58.34940737465121,3.2483642826410253,73.79360062874734,34.69950583665058,95.61997440249455,10.30621766957307,64.66353634918474,98.51270128205022,22.543878243119643,2.399998049135732,46.3806620793762,5.761442627543456,65.26867122178867,86.06679741609786,11.130804753942003,49.417196076451056,72.07969037836644,29.36197074065987,1.9060842652479315,81.14716862274601,97.94587119461734,84.47733371884578,92.90076241985304,4.629310828104105,9.020330214911532,15.172927038544481,28.37135556512792,68.44653230680595,24.153449825453453,8.100953381678744,14.52176772882111,15.66841446669055,6.6461529544326385,26.426915681255313,62.618340358836235,91.41074792327053,74.38641702041959,94.91868472394984,95.67014405773352,23.261452619516053,25.303380792322706,81.81003508215639,79.43648470554339,13.524165455135574,81.30426219951552,Texto_75,Texto_95,Texto_2,Texto_41,Texto_20,Texto_79,Texto_40,Texto_54,Texto_13,Texto_72
2025-02-23 18:49:02.233278,6.490212214793079,65.99392004180858,76.98858125134126,67.81262091615831,85.47190964266224,38.27036958526268,93.96358160992109,36.60883831054882,61.96796223098061,1.0477482985559727,74.85494235565405,16.576075595059294,90.75727206115373,82.993488245541,69.3820394442162,90.18473184754386,20.245052467228863,23.214565865739388,76.5041227532631,78.74237053545576,19.690913369375885,30.536925464639975,51.32708688851123,60.50121333459458,45.39898425056934,36.257457897728294,95.55932531938112,76.16338490824927,59.782647559227975,23.429811955182554,75.81222806281413,44.06346675265833,55.660058928202474,6.677114619955105,25.162748854212214,54.184842224004235,53.54843292488918,66.07849009164742,56.234611603998694,30.13917555181862,46.71724949042218,4.574769860363215,54.79807806294633,72.17221649371068,16.506831484388286,37.697620085105,61.11219964451997,46.89653132647991,68.48173596298217,17.288866751177522,Texto_23,Texto_2,Texto_98,Texto_25,Texto_98,Texto_98,Texto_65,Texto_86,Texto_95,Texto_59
